order_id,customer_id,order_ts,channel,traffic_source,campaign,payment_method,shipping_method,order_status,seller_id
O706707,C106879,2025-11-15 05:37:18,web,direct,holiday_push,apple_pay,expedited,completed,
O706708,C106612,2025-07-28 04:52:09,ios,direct,none,card,standard,completed,
O706709,C104472,2025-05-26 15:57:45,web,direct,none,apple_pay,overnight,completed,S50186
O706710,C100608,2025-03-22 18:49:29,web,direct,holiday_push,paypal,standard,completed,S51107
O706711,C101592,2025-11-05 06:30:22,ios,paid_search,none,card,expedited,completed,
O706712,C107135,2025-09-18 12:31:30,android,referral,none,google_pay,standard,completed,S50055
O706713,C103270,2025-02-09 16:29:53,android,email,none,card,expedited,completed,
O706714,C107126,2025-05-22 19:52:59,android,paid_social,none,card,standard,completed,S50768
O706715,C101746,2025-03-18 01:44:03,web,organic,holiday_push,card,standard,completed,
O706716,C102164,2025-02-01 01:07:14,android,direct,summer_splash,card,standard,completed,S50131
O706717,C104052,2025-06-28 06:33:14,ios,paid_search,spring_sale,card,standard,completed,S50852
O706718,C105920,2025-07-02 19:54:44,web,email,summer_splash,apple_pay,standard,completed,S50898
O706719,C107612,2025-11-27 13:14:55,android,email,none,card,standard,completed,
O706720,C106101,2025-10-01 22:30:27,android,email,holiday_push,card,standard,completed,S50716
O706721,C102689,2025-04-04 10:31:55,ios,paid_search,none,card,expedited,completed,S50099
O706722,C107968,2025-08-02 10:43:54,web,paid_social,summer_splash,google_pay,expedited,completed,S51197
O706723,C103590,2025-01-17 22:30:40,web,referral,none,card,standard,returned,
O706724,C107241,2025-11-27 06:19:46,android,organic,none,card,standard,completed,
O706725,C104890,2025-04-21 16:49:02,android,paid_search,summer_splash,paypal,overnight,completed,
O706726,C103045,2025-05-24 21:21:41,ios,paid_social,holiday_push,apple_pay,standard,completed,
O706727,C102454,2025-05-14 08:28:46,web,direct,fall_event,card,expedited,completed,S50416
O706728,C107005,2025-03-11 07:32:33,web,email,none,card,standard,completed,S51071
O706729,C105471,2025-04-20 19:58:37,android,direct,none,card,standard,completed,
O706730,C100746,2025-04-08 02:20:18,ios,direct,none,card,expedited,completed,
O706731,C105908,2025-03-26 13:47:26,android,email,none,card,standard,completed,S51082
O706732,C103959,2025-05-27 04:32:13,android,organic,holiday_push,card,standard,completed,S50015
O706733,C105200,2025-01-19 14:54:14,web,paid_social,fall_event,card,standard,completed,S50791
O706734,C107172,2025-11-07 08:12:59,web,paid_search,spring_sale,card,standard,completed,S50448
O706735,C107745,2025-05-04 22:41:58,web,paid_social,fall_event,card,standard,completed,
O706736,C106237,2025-02-02 20:26:38,web,paid_social,none,card,standard,completed,S50991
O706737,C103636,2025-02-21 14:40:32,web,direct,spring_sale,apple_pay,overnight,returned,
O706738,C105834,2025-03-26 18:47:40,android,paid_social,spring_sale,card,standard,cancelled,
O706739,C106785,2025-09-19 22:07:49,web,referral,always_on,card,overnight,returned,
O706740,C100427,2025-08-08 09:54:40,android,paid_social,always_on,paypal,standard,completed,
O706741,C106834,2025-03-17 10:58:18,android,paid_search,spring_sale,paypal,standard,completed,S50569
O706742,C101595,2025-03-20 19:27:03,web,email,summer_splash,paypal,expedited,completed,
O706743,C107887,2025-06-08 04:36:47,web,paid_social,none,card,standard,cancelled,S50164
O706744,C105531,2025-08-20 14:18:56,web,email,none,card,standard,cancelled,S50333
O706745,C101518,2025-05-02 08:44:32,ios,paid_social,none,paypal,overnight,completed,S50514
O706746,C102880,2025-05-12 13:25:50,ios,paid_social,none,klarna,standard,returned,
O706747,C103005,2025-06-06 03:30:40,web,direct,fall_event,paypal,expedited,completed,S50870
O706748,C107374,2025-06-30 05:17:31,web,referral,holiday_push,card,overnight,completed,S51124
O706749,C100856,2025-12-18 04:51:34,web,direct,summer_splash,card,standard,completed,S50119
O706750,C104693,2025-01-12 03:18:19,web,direct,none,card,standard,completed,S50734
O706751,C105515,2025-03-27 22:00:38,android,referral,always_on,paypal,expedited,completed,
O706752,C100741,2025-06-13 18:35:22,web,referral,none,card,standard,completed,
O706753,C107274,2025-10-20 15:56:05,web,direct,none,paypal,standard,completed,
O706754,C107818,2025-12-17 06:58:19,android,direct,none,card,expedited,completed,
O706755,C106972,2025-11-17 00:25:00,ios,direct,none,klarna,standard,completed,S50790
O706756,C103367,2025-09-25 09:13:43,web,direct,none,paypal,standard,completed,S50284
O706757,C104604,2025-11-10 04:00:20,web,paid_search,spring_sale,card,overnight,completed,
O706758,C101129,2025-10-28 00:36:38,android,email,spring_sale,card,expedited,completed,
O706759,C105440,2025-07-24 07:44:01,web,organic,summer_splash,card,standard,returned,S50230
O706760,C103864,2025-01-01 06:48:39,web,referral,fall_event,apple_pay,standard,completed,
O706761,C103614,2025-11-21 13:25:54,web,email,spring_sale,paypal,expedited,completed,
O706762,C104407,2025-01-08 12:27:49,web,paid_social,none,card,standard,completed,
O706763,C106546,2025-08-26 01:57:36,ios,direct,none,paypal,standard,completed,
O706764,C103811,2025-06-05 12:19:53,web,organic,fall_event,google_pay,standard,completed,S50162
O706765,C106165,2025-11-11 20:38:17,web,organic,none,card,standard,completed,
O706766,C104900,2025-05-31 13:08:58,web,paid_social,summer_splash,card,standard,completed,S50858
O706767,C105457,2025-04-18 23:56:45,android,paid_social,none,klarna,expedited,completed,
O706768,C103571,2025-04-11 21:24:01,web,direct,none,card,standard,completed,S50240
O706769,C105315,2025-05-03 03:26:44,android,direct,fall_event,paypal,expedited,completed,S50864
O706770,C107284,2025-11-29 07:20:57,web,paid_social,none,card,expedited,cancelled,S50128
O706771,C106807,2025-02-18 11:52:32,android,referral,none,paypal,standard,completed,
O706772,C107455,2025-09-20 20:40:29,android,paid_social,none,card,standard,completed,
O706773,C107299,2025-06-15 01:07:54,android,direct,none,card,standard,completed,S50078
O706774,C102942,2025-01-04 05:08:19,android,direct,spring_sale,paypal,standard,completed,
O706775,C102345,2025-02-27 15:13:02,android,referral,none,apple_pay,expedited,completed,
O706776,C104889,2025-10-15 23:41:02,web,direct,holiday_push,apple_pay,standard,completed,S51092
O706777,C103416,2025-03-15 02:35:09,web,direct,none,paypal,standard,completed,S50183
O706778,C101798,2025-10-06 06:40:10,web,paid_search,none,card,expedited,completed,
O706779,C105325,2025-01-25 21:55:36,android,direct,none,google_pay,expedited,completed,
O706780,C106971,2025-10-02 05:34:03,android,referral,none,paypal,standard,completed,S50241
O706781,C105560,2025-12-22 16:03:24,web,direct,none,card,overnight,completed,S50583
O706782,C107759,2025-05-26 04:10:35,web,referral,spring_sale,card,overnight,completed,S50045
O706783,C100993,2025-09-04 18:42:44,ios,direct,spring_sale,google_pay,standard,completed,S50427
O706784,C106515,2025-10-09 05:52:52,web,organic,none,card,standard,completed,S51034
O706785,C106382,2025-09-26 23:21:25,web,organic,always_on,apple_pay,overnight,cancelled,S50692
O706786,C106474,2025-10-31 21:21:29,web,paid_search,holiday_push,card,standard,cancelled,S50708
O706787,C102455,2025-08-15 15:31:03,android,direct,holiday_push,card,expedited,completed,S50346
O706788,C107010,2025-11-13 09:04:43,android,referral,spring_sale,card,standard,completed,S50664
O706789,C101883,2025-09-02 22:46:35,web,email,holiday_push,paypal,standard,completed,
O706790,C102565,2025-03-11 06:46:34,ios,email,spring_sale,google_pay,standard,completed,S50532
O706791,C103478,2025-02-14 11:42:09,ios,direct,none,apple_pay,expedited,returned,S50400
O706792,C106480,2025-06-04 09:08:02,web,referral,always_on,card,standard,completed,
O706793,C102445,2025-10-07 07:22:30,ios,paid_social,none,card,standard,cancelled,
O706794,C105725,2025-03-09 19:18:25,web,direct,spring_sale,card,standard,completed,S50998
O706795,C106741,2025-06-10 04:32:34,ios,paid_social,holiday_push,card,standard,completed,S50438
O706796,C107001,2025-04-16 16:02:27,ios,paid_social,fall_event,apple_pay,standard,completed,S50886
O706797,C105208,2025-08-04 07:37:40,web,direct,none,google_pay,standard,completed,S50619
O706798,C102889,2025-03-07 01:00:48,web,referral,spring_sale,card,standard,completed,S50872
O706799,C104123,2025-11-25 06:11:29,ios,direct,spring_sale,card,standard,cancelled,
O706800,C105955,2025-10-18 14:35:25,web,organic,spring_sale,card,standard,completed,
O706801,C104396,2025-11-15 00:39:28,ios,organic,fall_event,card,expedited,cancelled,
O706802,C104309,2025-05-25 16:41:27,web,paid_search,holiday_push,klarna,expedited,completed,
O706803,C101957,2025-03-03 16:19:20,android,email,none,paypal,standard,returned,S51068
O706804,C101939,2025-07-16 04:51:19,web,email,spring_sale,paypal,standard,completed,
O706805,C104599,2025-01-20 11:35:39,android,email,none,apple_pay,overnight,completed,S50120
O706806,C107153,2025-02-21 18:46:22,ios,paid_search,none,klarna,expedited,completed,S50887
O706807,C105618,2025-06-13 17:38:58,android,direct,none,card,standard,completed,
O706808,C101897,2025-05-20 13:45:36,ios,direct,none,card,expedited,completed,S50541
O706809,C107359,2025-12-17 09:57:32,ios,paid_search,holiday_push,google_pay,standard,completed,S50201
O706810,C101862,2025-02-07 16:48:15,android,organic,none,card,standard,completed,
O706811,C106783,2025-04-24 20:43:12,ios,paid_social,summer_splash,paypal,expedited,completed,
O706812,C107817,2025-05-30 03:38:54,web,referral,holiday_push,paypal,standard,completed,S50280
O706813,C106347,2025-04-05 05:58:40,web,email,spring_sale,paypal,overnight,returned,S50655
O706814,C105662,2025-10-17 08:47:03,android,direct,none,card,standard,completed,S51015
O706815,C106934,2025-12-10 02:12:04,web,email,none,google_pay,standard,completed,S50098
O706816,C107886,2025-12-20 06:09:10,web,direct,fall_event,google_pay,expedited,completed,
O706817,C106653,2025-04-16 02:16:54,web,paid_social,none,card,standard,completed,
O706818,C107731,2025-03-29 18:11:55,web,direct,none,card,standard,completed,
O706819,C102142,2025-09-22 03:11:25,web,direct,always_on,card,standard,returned,
O706820,C106274,2025-01-05 22:40:05,web,referral,none,apple_pay,standard,completed,S50447
O706821,C104095,2025-10-27 08:28:01,web,direct,spring_sale,card,expedited,completed,
O706822,C103800,2025-07-16 18:03:34,android,direct,fall_event,google_pay,standard,completed,
O706823,C100074,2025-07-12 15:46:17,web,paid_search,none,card,expedited,completed,
O706824,C103086,2025-07-25 20:02:00,web,direct,spring_sale,card,standard,completed,
O706825,C103124,2025-07-01 14:55:14,android,paid_social,spring_sale,card,standard,completed,S50332
O706826,C100552,2025-04-18 19:04:56,web,paid_search,none,card,standard,completed,S50857
O706827,C101534,2025-06-07 14:36:44,web,email,holiday_push,paypal,overnight,cancelled,
O706828,C101123,2025-04-30 00:08:53,ios,organic,always_on,apple_pay,standard,completed,
O706829,C104963,2025-08-14 22:53:11,ios,paid_search,none,paypal,standard,completed,
O706830,C107198,2025-12-28 16:25:53,ios,email,holiday_push,apple_pay,standard,returned,S50734
O706831,C103743,2025-03-20 06:54:54,web,paid_search,fall_event,paypal,standard,completed,S50948
O706832,C105855,2025-08-09 15:32:10,android,paid_search,spring_sale,card,expedited,returned,S50420
O706833,C107159,2025-12-23 03:11:54,android,organic,none,card,standard,completed,S51033
O706834,C103984,2025-03-21 05:24:13,web,direct,none,card,standard,completed,S50212
O706835,C100573,2025-06-27 20:32:04,android,referral,summer_splash,card,expedited,completed,
O706836,C101836,2025-08-11 22:03:31,web,organic,always_on,paypal,standard,completed,
O706837,C102950,2025-05-10 03:58:45,ios,paid_search,none,paypal,standard,completed,S50027
O706838,C103607,2025-01-02 22:59:42,ios,email,holiday_push,card,standard,completed,S50668
O706839,C103962,2025-01-22 17:12:13,android,organic,spring_sale,apple_pay,standard,completed,S51158
O706840,C104353,2025-06-19 05:15:44,android,direct,none,card,standard,completed,S50072
O706841,C104112,2025-09-09 23:57:53,web,paid_search,summer_splash,paypal,standard,completed,S50201
O706842,C101843,2025-07-24 19:46:35,android,organic,none,klarna,standard,completed,S50849
O706843,C106541,2025-08-21 01:40:40,ios,direct,none,card,expedited,completed,S51025
O706844,C100110,2025-04-23 06:33:43,web,organic,none,card,standard,completed,
O706845,C102181,2025-01-03 08:33:00,ios,paid_search,summer_splash,paypal,standard,returned,
O706846,C103349,2025-11-16 11:24:46,web,referral,fall_event,card,expedited,completed,S51014
O706847,C103122,2025-04-03 18:24:17,ios,referral,holiday_push,google_pay,standard,completed,
O706848,C100275,2025-10-11 09:02:27,android,direct,none,google_pay,standard,completed,
O706849,C106557,2025-02-14 17:12:26,android,paid_search,fall_event,card,expedited,completed,S50773
O706850,C105515,2025-01-06 14:44:17,web,direct,fall_event,card,standard,completed,S50896
O706851,C101834,2025-08-18 17:41:56,web,direct,none,paypal,standard,completed,
O706852,C100574,2025-02-14 01:02:43,web,referral,fall_event,paypal,standard,completed,
O706853,C102982,2025-06-20 11:09:37,web,email,spring_sale,card,standard,cancelled,
O706854,C106991,2025-09-12 17:11:22,web,direct,none,apple_pay,standard,completed,
O706855,C100924,2025-09-04 08:31:16,web,paid_social,none,card,standard,completed,S50425
O706856,C105586,2025-07-26 21:45:37,web,email,holiday_push,google_pay,standard,completed,
O706857,C102139,2025-06-06 23:49:25,android,paid_search,summer_splash,paypal,expedited,completed,S50837
O706858,C102648,2025-07-20 05:47:01,android,referral,none,card,standard,returned,
O706859,C105198,2025-11-22 06:05:26,ios,referral,none,card,standard,completed,
O706860,C106331,2025-04-01 04:18:33,web,direct,none,card,standard,completed,S51042
O706861,C106594,2025-12-25 22:32:11,ios,paid_social,none,paypal,overnight,completed,
O706862,C102152,2025-07-08 18:48:59,web,direct,none,google_pay,overnight,completed,S50747
O706863,C106353,2025-01-17 18:23:15,web,direct,none,card,standard,completed,S50686
O706864,C102590,2025-01-10 19:30:16,web,email,none,card,standard,returned,S50400
O706865,C104614,2025-09-29 03:15:05,ios,paid_search,fall_event,apple_pay,standard,cancelled,S51099
O706866,C100117,2025-08-25 21:54:12,web,direct,none,card,expedited,cancelled,
O706867,C103921,2025-03-10 02:49:06,android,referral,none,klarna,standard,completed,
O706868,C102017,2025-07-01 09:49:52,web,referral,spring_sale,card,expedited,completed,S50176
O706869,C104794,2025-11-18 09:14:24,web,referral,none,card,standard,completed,
O706870,C100992,2025-12-19 20:43:35,web,organic,fall_event,card,expedited,completed,
O706871,C101739,2025-06-19 01:35:54,web,paid_social,none,card,standard,completed,
O706872,C101174,2025-04-01 07:40:01,web,referral,spring_sale,paypal,expedited,completed,
O706873,C106667,2025-08-13 23:13:03,ios,direct,summer_splash,paypal,expedited,completed,S50401
O706874,C101487,2025-02-12 12:22:51,web,direct,summer_splash,google_pay,overnight,returned,S51012
O706875,C101035,2025-07-04 16:36:52,ios,direct,spring_sale,card,standard,completed,S51199
O706876,C107321,2025-11-11 16:55:04,web,direct,none,paypal,expedited,completed,
O706877,C106567,2025-12-14 16:41:21,android,direct,none,card,standard,completed,S50835
O706878,C102001,2025-12-27 03:55:04,web,email,spring_sale,paypal,standard,completed,
O706879,C106252,2025-08-06 22:04:37,ios,paid_search,summer_splash,card,expedited,completed,
O706880,C106820,2025-12-06 13:42:37,web,referral,fall_event,card,expedited,completed,S50307
O706881,C105363,2025-09-28 14:04:46,web,direct,always_on,card,expedited,completed,
O706882,C106594,2025-09-07 04:15:23,web,paid_search,none,apple_pay,standard,completed,S50868
