order_item_id,order_id,product_id,quantity,list_price,discount_pct,unit_price
O704932-1,O704932,P10198,2,5.52,0.0,5.47
O704932-2,O704932,P10229,3,24.01,0.0,23.81
O704932-3,O704932,P10271,1,28.22,0.0,28.47
O704932-4,O704932,P10187,1,16.43,0.0,16.21
O704933-1,O704933,P10067,1,21.23,0.2,17.17
O704933-2,O704933,P10389,2,13.0,0.15,11.19
O704934-1,O704934,P10165,1,8.69,0.15,7.28
O704935-1,O704935,P10272,1,29.91,0.0,29.75
O704936-1,O704936,P10113,1,4.99,0.0,5.06
O704936-2,O704936,P10380,1,12.53,0.0,12.32
O704936-3,O704936,P10261,1,15.72,0.0,15.7
O704937-1,O704937,P10434,1,29.79,0.2,24.17
O704937-2,O704937,P10066,2,31.97,0.2,25.69
O704938-1,O704938,P10143,2,32.46,0.0,32.95
O704938-2,O704938,P10094,1,31.45,0.0,30.87
O704939-1,O704939,P10122,2,8.16,0.15,6.88
O704939-2,O704939,P10328,1,34.47,0.05,33.23
O704939-3,O704939,P10228,1,14.13,0.15,11.84
O704940-1,O704940,P10272,1,29.91,0.15,25.75
O704940-2,O704940,P10095,2,16.68,0.1,15.15
O704940-3,O704940,P10106,1,47.59,0.1,42.6
O704940-4,O704940,P10444,1,14.69,0.1,13.12
O704941-1,O704941,P10370,1,38.12,0.05,36.67
O704941-2,O704941,P10245,1,44.07,0.05,42.46
O704941-3,O704941,P10241,1,21.38,0.15,18.33
O704942-1,O704942,P10028,3,14.13,0.05,13.33
O704942-2,O704942,P10421,1,25.02,0.2,19.75
O704943-1,O704943,P10135,1,13.89,0.0,13.64
O704943-2,O704943,P10013,2,16.01,0.0,15.76
O704944-1,O704944,P10447,2,20.73,0.15,17.35
O704945-1,O704945,P10382,1,28.61,0.0,28.86
O704946-1,O704946,P10070,1,27.84,0.0,27.65
O704947-1,O704947,P10397,1,14.64,0.15,12.3
O704947-2,O704947,P10107,1,13.62,0.15,11.5
O704948-1,O704948,P10354,1,15.68,0.05,14.84
O704949-1,O704949,P10203,3,21.44,0.0,21.61
O704950-1,O704950,P10442,1,18.07,0.0,18.38
O704950-2,O704950,P10296,1,31.99,0.0,31.49
O704951-1,O704951,P10398,1,8.87,0.0,8.87
O704952-1,O704952,P10192,1,31.44,0.05,29.44
O704952-2,O704952,P10201,2,57.85,0.2,45.5
O704953-1,O704953,P10230,1,37.06,0.0,37.62
O704954-1,O704954,P10396,1,15.85,0.1,14.09
O704954-2,O704954,P10080,1,25.0,0.2,19.75
O704955-1,O704955,P10268,2,13.82,0.0,14.06
O704955-2,O704955,P10273,1,26.52,0.0,26.22
O704955-3,O704955,P10271,2,28.22,0.0,28.06
O704956-1,O704956,P10194,1,12.98,0.0,12.96
O704956-2,O704956,P10161,1,24.51,0.0,24.46
O704957-1,O704957,P10182,2,21.67,0.0,21.9
O704958-1,O704958,P10332,2,16.62,0.0,16.55
O704958-2,O704958,P10443,1,39.42,0.0,38.96
O704959-1,O704959,P10389,1,13.0,0.0,13.18
O704960-1,O704960,P10373,1,4.99,0.2,4.04
O704960-2,O704960,P10071,1,16.49,0.1,14.71
O704961-1,O704961,P10167,3,17.02,0.0,16.91
O704962-1,O704962,P10147,1,39.35,0.0,39.27
O704962-2,O704962,P10108,1,28.87,0.0,29.2
O704963-1,O704963,P10382,2,28.61,0.0,28.11
O704964-1,O704964,P10074,1,40.42,0.2,32.61
O704965-1,O704965,P10055,1,36.13,0.0,36.55
O704966-1,O704966,P10303,3,8.48,0.0,8.47
O704966-2,O704966,P10073,1,27.92,0.0,27.63
O704966-3,O704966,P10260,1,15.56,0.0,15.62
O704966-4,O704966,P10346,1,19.54,0.0,19.76
O704967-1,O704967,P10394,1,11.97,0.1,10.72
O704968-1,O704968,P10029,1,20.14,0.0,20.52
O704968-2,O704968,P10359,1,17.97,0.0,18.02
O704968-3,O704968,P10136,1,10.08,0.0,10.15
O704969-1,O704969,P10101,1,30.53,0.0,30.77
O704970-1,O704970,P10016,1,15.74,0.0,15.5
O704970-2,O704970,P10083,1,18.72,0.0,18.88
O704971-1,O704971,P10279,2,10.86,0.0,10.98
O704971-2,O704971,P10430,1,22.0,0.0,21.7
O704971-3,O704971,P10429,3,11.57,0.0,11.49
O704972-1,O704972,P10024,1,50.52,0.0,51.4
O704973-1,O704973,P10254,1,13.79,0.0,13.99
O704973-2,O704973,P10187,2,16.43,0.0,16.45
O704973-3,O704973,P10276,1,17.07,0.0,16.83
O704974-1,O704974,P10082,1,13.85,0.0,13.89
O704974-2,O704974,P10373,1,4.99,0.0,5.05
O704974-3,O704974,P10079,2,22.95,0.0,23.0
O704974-4,O704974,P10233,1,17.36,0.0,17.62
O704974-5,O704974,P10084,1,26.31,0.0,25.98
O704975-1,O704975,P10219,1,15.59,0.05,15.09
O704976-1,O704976,P10271,1,28.22,0.1,25.8
O704976-2,O704976,P10101,3,30.53,0.2,24.51
O704977-1,O704977,P10177,1,10.89,0.1,9.72
O704977-2,O704977,P10236,1,27.04,0.15,23.33
O704977-3,O704977,P10161,1,24.51,0.0,24.65
O704978-1,O704978,P10306,1,31.14,0.0,30.88
O704978-2,O704978,P10003,1,11.98,0.0,11.83
O704978-3,O704978,P10215,1,36.61,0.0,35.97
O704979-1,O704979,P10144,1,40.35,0.2,32.49
O704979-2,O704979,P10207,2,20.04,0.15,16.9
O704980-1,O704980,P10371,1,27.37,0.05,26.24
O704981-1,O704981,P10222,1,63.32,0.0,64.3
O704981-2,O704981,P10421,1,25.02,0.0,25.17
O704981-3,O704981,P10062,1,17.43,0.0,17.46
O704982-1,O704982,P10206,1,17.37,0.05,16.28
O704983-1,O704983,P10368,1,15.45,0.0,15.35
O704984-1,O704984,P10192,1,31.44,0.0,31.2
O704984-2,O704984,P10120,1,11.67,0.0,11.49
O704984-3,O704984,P10181,3,9.23,0.0,9.3
O704985-1,O704985,P10291,1,25.29,0.15,21.64
O704986-1,O704986,P10030,1,30.33,0.0,30.08
O704986-2,O704986,P10172,1,29.83,0.0,29.7
O704986-3,O704986,P10246,1,39.36,0.0,39.6
O704987-1,O704987,P10442,1,18.07,0.0,17.88
O704988-1,O704988,P10250,1,46.32,0.0,46.19
O704988-2,O704988,P10106,2,47.59,0.0,47.42
O704989-1,O704989,P10285,1,10.52,0.0,10.5
O704990-1,O704990,P10009,1,18.93,0.05,18.02
O704990-2,O704990,P10310,1,23.18,0.1,20.89
O704991-1,O704991,P10335,2,24.61,0.0,24.93
O704991-2,O704991,P10139,1,6.18,0.0,6.12
O704991-3,O704991,P10124,3,10.79,0.0,10.96
O704991-4,O704991,P10275,1,8.93,0.0,9.08
O704991-5,O704991,P10015,1,27.09,0.0,27.58
O704992-1,O704992,P10336,1,13.26,0.0,13.13
O704992-2,O704992,P10191,1,89.49,0.0,89.19
O704992-3,O704992,P10301,2,13.47,0.0,13.57
O704992-4,O704992,P10181,1,9.23,0.0,9.21
O704993-1,O704993,P10248,1,15.91,0.0,16.03
O704993-2,O704993,P10432,2,9.87,0.0,9.69
O704994-1,O704994,P10027,1,25.94,0.0,26.45
O704994-2,O704994,P10397,1,14.64,0.0,14.88
O704995-1,O704995,P10380,2,12.53,0.0,12.51
O704996-1,O704996,P10128,1,37.56,0.0,37.93
O704996-2,O704996,P10266,1,20.39,0.0,20.77
O704997-1,O704997,P10123,2,49.83,0.0,49.05
O704997-2,O704997,P10210,1,26.49,0.0,26.48
O704998-1,O704998,P10420,2,30.68,0.0,30.72
O704999-1,O704999,P10057,2,5.3,0.0,5.28
O704999-2,O704999,P10413,2,35.5,0.0,35.26
O704999-3,O704999,P10217,2,12.64,0.0,12.76
O704999-4,O704999,P10090,3,29.7,0.0,29.83
O705000-1,O705000,P10149,1,11.25,0.1,10.26
O705001-1,O705001,P10298,1,18.45,0.0,18.3
O705002-1,O705002,P10247,2,22.66,0.0,22.77
O705003-1,O705003,P10403,1,38.61,0.0,39.26
O705003-2,O705003,P10350,1,9.49,0.0,9.47
O705004-1,O705004,P10247,1,22.66,0.15,19.28
O705005-1,O705005,P10188,1,18.74,0.0,18.53
O705006-1,O705006,P10433,1,52.06,0.0,52.7
O705007-1,O705007,P10118,1,19.26,0.0,19.04
O705007-2,O705007,P10119,1,14.38,0.0,14.48
O705007-3,O705007,P10177,1,10.89,0.0,10.99
O705008-1,O705008,P10379,1,25.46,0.05,23.82
O705009-1,O705009,P10438,1,28.3,0.0,28.12
O705010-1,O705010,P10173,1,60.55,0.15,52.28
O705010-2,O705010,P10228,1,14.13,0.2,11.13
O705011-1,O705011,P10432,1,9.87,0.05,9.31
O705011-2,O705011,P10009,3,18.93,0.05,18.17
O705012-1,O705012,P10000,1,35.45,0.15,29.67
O705013-1,O705013,P10402,1,20.33,0.0,19.93
O705014-1,O705014,P10266,1,20.39,0.0,20.61
O705015-1,O705015,P10341,1,5.78,0.0,5.81
O705015-2,O705015,P10256,1,24.13,0.0,23.83
O705016-1,O705016,P10104,1,32.75,0.0,32.11
O705016-2,O705016,P10035,1,14.18,0.0,13.91
O705017-1,O705017,P10364,1,10.07,0.0,10.23
O705018-1,O705018,P10095,3,16.68,0.0,16.77
O705019-1,O705019,P10051,2,9.9,0.0,9.8
O705020-1,O705020,P10278,2,23.16,0.0,23.33
O705021-1,O705021,P10446,2,14.18,0.15,11.93
O705022-1,O705022,P10065,1,25.54,0.0,25.19
O705023-1,O705023,P10246,1,39.36,0.15,32.92
O705024-1,O705024,P10284,1,9.25,0.0,9.25
O705024-2,O705024,P10034,1,18.93,0.0,18.82
O705025-1,O705025,P10230,3,37.06,0.0,36.59
O705026-1,O705026,P10103,2,51.16,0.0,52.15
O705026-2,O705026,P10409,1,27.57,0.0,27.08
O705026-3,O705026,P10128,1,37.56,0.0,37.0
O705027-1,O705027,P10329,1,9.49,0.2,7.57
O705027-2,O705027,P10134,1,19.43,0.0,19.57
O705027-3,O705027,P10399,1,42.17,0.0,42.58
O705027-4,O705027,P10054,1,19.69,0.2,16.03
O705028-1,O705028,P10088,2,20.45,0.0,20.13
O705029-1,O705029,P10148,1,32.94,0.2,26.04
O705030-1,O705030,P10300,1,21.73,0.0,22.1
O705030-2,O705030,P10113,1,4.99,0.1,4.51
O705031-1,O705031,P10147,1,39.35,0.05,36.98
O705031-2,O705031,P10373,1,4.99,0.2,4.05
O705031-3,O705031,P10277,1,25.91,0.05,24.85
O705031-4,O705031,P10256,2,24.13,0.05,23.06
O705031-5,O705031,P10446,2,14.18,0.0,14.2
O705032-1,O705032,P10112,2,9.37,0.15,8.02
O705032-2,O705032,P10139,1,6.18,0.2,5.02
O705032-3,O705032,P10239,1,11.41,0.2,9.07
O705033-1,O705033,P10417,2,31.52,0.05,29.71
O705033-2,O705033,P10114,1,31.33,0.2,25.26
O705034-1,O705034,P10043,1,25.55,0.0,25.49
O705034-2,O705034,P10331,2,5.6,0.0,5.65
O705034-3,O705034,P10158,1,9.36,0.0,9.5
O705034-4,O705034,P10076,1,17.16,0.0,17.5
O705035-1,O705035,P10252,1,12.33,0.2,9.9
O705036-1,O705036,P10194,1,12.98,0.05,12.47
O705036-2,O705036,P10026,2,36.59,0.15,31.5
O705036-3,O705036,P10044,1,47.24,0.05,44.4
O705036-4,O705036,P10177,1,10.89,0.05,10.21
O705036-5,O705036,P10294,1,24.35,0.2,19.54
O705037-1,O705037,P10237,3,18.24,0.05,17.16
O705038-1,O705038,P10245,1,44.07,0.2,35.82
O705039-1,O705039,P10274,1,16.28,0.0,16.04
O705040-1,O705040,P10387,3,32.5,0.0,32.02
O705041-1,O705041,P10088,1,20.45,0.05,19.41
O705042-1,O705042,P10216,1,21.08,0.0,21.11
O705042-2,O705042,P10177,1,10.89,0.0,10.71
O705042-3,O705042,P10151,2,32.55,0.0,32.98
O705042-4,O705042,P10019,1,23.11,0.0,22.81
O705043-1,O705043,P10425,1,12.89,0.0,12.84
O705044-1,O705044,P10337,1,31.67,0.2,25.45
O705044-2,O705044,P10332,1,16.62,0.2,13.27
O705045-1,O705045,P10216,3,21.08,0.15,17.63
O705046-1,O705046,P10331,3,5.6,0.0,5.58
O705046-2,O705046,P10209,1,28.68,0.05,27.4
O705047-1,O705047,P10277,1,25.91,0.0,26.08
O705047-2,O705047,P10037,1,8.62,0.0,8.45
O705047-3,O705047,P10403,1,38.61,0.0,38.84
O705048-1,O705048,P10091,2,17.76,0.2,13.96
O705048-2,O705048,P10297,2,5.2,0.0,5.22
O705049-1,O705049,P10080,3,25.0,0.0,25.36
O705049-2,O705049,P10184,2,18.48,0.0,18.78
O705049-3,O705049,P10263,1,5.26,0.0,5.33
O705050-1,O705050,P10381,2,14.26,0.2,11.31
O705050-2,O705050,P10327,1,38.74,0.0,39.46
O705050-3,O705050,P10121,1,36.12,0.0,36.7
O705051-1,O705051,P10265,1,10.47,0.0,10.33
O705051-2,O705051,P10259,1,20.63,0.0,20.94
O705051-3,O705051,P10336,1,13.26,0.0,13.18
O705052-1,O705052,P10322,2,39.49,0.05,36.91
O705053-1,O705053,P10212,1,19.44,0.0,19.58
O705054-1,O705054,P10368,1,15.45,0.0,15.53
O705054-2,O705054,P10212,1,19.44,0.0,19.18
O705054-3,O705054,P10144,1,40.35,0.0,39.61
O705054-4,O705054,P10217,2,12.64,0.0,12.49
O705054-5,O705054,P10424,1,37.45,0.0,37.94
O705055-1,O705055,P10070,1,27.84,0.0,27.87
O705056-1,O705056,P10123,2,49.83,0.0,49.74
O705056-2,O705056,P10378,1,14.5,0.0,14.56
O705057-1,O705057,P10219,1,15.59,0.1,13.9
O705058-1,O705058,P10407,1,46.21,0.0,45.93
O705058-2,O705058,P10143,3,32.46,0.05,31.12
O705058-3,O705058,P10385,1,5.83,0.1,5.27
O705059-1,O705059,P10221,1,53.27,0.0,52.61
O705060-1,O705060,P10086,1,34.5,0.0,34.9
O705060-2,O705060,P10325,1,14.76,0.0,14.64
O705061-1,O705061,P10031,2,11.71,0.2,9.38
O705062-1,O705062,P10435,1,19.26,0.0,19.33
O705062-2,O705062,P10037,1,8.62,0.0,8.58
O705063-1,O705063,P10226,3,24.54,0.0,24.45
O705063-2,O705063,P10273,3,26.52,0.0,27.02
O705064-1,O705064,P10223,1,28.62,0.2,23.24
O705064-2,O705064,P10410,1,9.02,0.2,7.09
O705065-1,O705065,P10407,1,46.21,0.15,39.16
O705065-2,O705065,P10311,1,49.66,0.0,49.88
O705065-3,O705065,P10445,1,18.42,0.15,15.86
O705066-1,O705066,P10254,1,13.79,0.05,13.33
O705067-1,O705067,P10044,1,47.24,0.0,47.53
O705067-2,O705067,P10137,2,12.7,0.0,12.55
O705068-1,O705068,P10271,1,28.22,0.1,25.68
O705068-2,O705068,P10320,2,62.18,0.05,58.77
O705069-1,O705069,P10124,1,10.79,0.1,9.69
O705069-2,O705069,P10407,1,46.21,0.15,38.77
O705069-3,O705069,P10351,1,16.71,0.1,14.98
O705070-1,O705070,P10040,2,20.65,0.0,20.91
O705070-2,O705070,P10137,1,12.7,0.2,10.25
O705070-3,O705070,P10086,1,34.5,0.05,32.71
O705070-4,O705070,P10245,1,44.07,0.2,35.95
O705071-1,O705071,P10305,1,13.74,0.2,11.02
O705071-2,O705071,P10177,3,10.89,0.05,10.49
O705072-1,O705072,P10438,2,28.3,0.0,28.64
O705072-2,O705072,P10137,1,12.7,0.05,12.2
O705072-3,O705072,P10265,2,10.47,0.15,9.04
O705073-1,O705073,P10112,1,9.37,0.0,9.19
O705074-1,O705074,P10261,1,15.72,0.0,15.97
O705075-1,O705075,P10114,1,31.33,0.0,30.8
O705075-2,O705075,P10202,1,18.28,0.0,18.6
O705076-1,O705076,P10176,1,24.38,0.05,23.33
O705077-1,O705077,P10404,3,16.84,0.0,17.17
O705078-1,O705078,P10079,1,22.95,0.0,23.02
O705078-2,O705078,P10380,1,12.53,0.0,12.51
O705078-3,O705078,P10440,1,12.38,0.0,12.57
O705079-1,O705079,P10121,2,36.12,0.0,36.55
O705080-1,O705080,P10192,1,31.44,0.0,31.73
O705080-2,O705080,P10144,2,40.35,0.0,40.9
O705081-1,O705081,P10096,1,14.09,0.05,13.29
O705082-1,O705082,P10355,1,18.28,0.0,18.48
O705082-2,O705082,P10268,1,13.82,0.0,13.61
O705083-1,O705083,P10364,1,10.07,0.0,10.19
O705083-2,O705083,P10327,2,38.74,0.0,38.65
O705084-1,O705084,P10301,1,13.47,0.2,10.7
O705085-1,O705085,P10107,1,13.62,0.0,13.7
O705086-1,O705086,P10183,1,37.94,0.0,37.47
O705086-2,O705086,P10350,3,9.49,0.0,9.4
O705087-1,O705087,P10369,1,22.82,0.0,22.68
O705088-1,O705088,P10322,1,39.49,0.0,38.87
O705089-1,O705089,P10366,2,40.91,0.0,41.38
O705089-2,O705089,P10117,1,26.58,0.0,26.12
O705090-1,O705090,P10055,1,36.13,0.15,30.12
O705090-2,O705090,P10297,1,5.2,0.05,4.94
O705091-1,O705091,P10226,3,24.54,0.0,24.75
O705091-2,O705091,P10325,1,14.76,0.0,14.83
O705092-1,O705092,P10259,1,20.63,0.0,20.72
O705092-2,O705092,P10221,2,53.27,0.05,49.81
O705093-1,O705093,P10019,2,23.11,0.2,18.83
O705094-1,O705094,P10356,1,23.78,0.0,23.71
O705095-1,O705095,P10449,3,14.23,0.0,14.19
O705096-1,O705096,P10105,2,35.14,0.15,29.38
O705097-1,O705097,P10166,2,16.56,0.0,16.69
O705098-1,O705098,P10162,2,38.37,0.0,37.8
O705098-2,O705098,P10090,3,29.7,0.0,30.21
O705098-3,O705098,P10039,1,12.34,0.0,12.25
O705099-1,O705099,P10338,2,26.23,0.0,26.72
O705100-1,O705100,P10400,1,20.64,0.0,20.93
O705100-2,O705100,P10047,1,19.69,0.0,19.34
O705100-3,O705100,P10311,1,49.66,0.0,50.58
O705101-1,O705101,P10247,1,22.66,0.0,22.4
O705102-1,O705102,P10274,1,16.28,0.0,16.04
O705103-1,O705103,P10196,2,63.94,0.0,62.71
O705103-2,O705103,P10072,1,15.73,0.0,15.95
O705104-1,O705104,P10080,1,25.0,0.0,25.31
O705104-2,O705104,P10242,2,19.38,0.05,18.18
O705104-3,O705104,P10143,1,32.46,0.2,25.84
O705105-1,O705105,P10218,1,16.56,0.0,16.83
O705106-1,O705106,P10215,1,36.61,0.15,30.96
O705107-1,O705107,P10246,1,39.36,0.15,33.14
O705107-2,O705107,P10136,1,10.08,0.15,8.57
O705107-3,O705107,P10155,1,6.92,0.0,6.91
O705107-4,O705107,P10249,1,22.38,0.2,17.92
O705108-1,O705108,P10419,1,29.63,0.0,29.3
O705108-2,O705108,P10318,1,30.55,0.0,30.83
O705109-1,O705109,P10008,1,57.83,0.0,57.88
O705109-2,O705109,P10076,1,17.16,0.0,16.83
O705110-1,O705110,P10041,1,36.05,0.0,35.61
O705110-2,O705110,P10409,1,27.57,0.0,28.04
O705111-1,O705111,P10373,1,4.99,0.0,4.91
O705112-1,O705112,P10068,1,29.32,0.0,29.28
O705112-2,O705112,P10104,1,32.75,0.0,32.61
O705112-3,O705112,P10440,1,12.38,0.0,12.46
O705113-1,O705113,P10352,3,17.32,0.0,17.41
O705114-1,O705114,P10179,1,94.48,0.1,83.35
O705115-1,O705115,P10108,1,28.87,0.0,29.15
O705116-1,O705116,P10227,1,17.46,0.0,17.62
O705116-2,O705116,P10236,1,27.04,0.1,23.86
O705116-3,O705116,P10412,1,18.33,0.05,17.41
O705117-1,O705117,P10107,1,13.62,0.0,13.87
O705118-1,O705118,P10048,1,19.69,0.05,18.69
O705119-1,O705119,P10316,1,24.62,0.05,23.28
O705120-1,O705120,P10229,1,24.01,0.0,23.6
O705120-2,O705120,P10262,2,22.71,0.0,22.67
O705121-1,O705121,P10427,2,10.92,0.0,10.88
O705121-2,O705121,P10313,1,17.48,0.0,17.79
O705121-3,O705121,P10008,3,57.83,0.0,58.51
O705122-1,O705122,P10341,1,5.78,0.05,5.49
O705123-1,O705123,P10096,3,14.09,0.0,14.29
O705123-2,O705123,P10370,1,38.12,0.0,37.36
O705123-3,O705123,P10055,1,36.13,0.0,35.8
O705124-1,O705124,P10044,1,47.24,0.0,47.21
O705125-1,O705125,P10293,3,4.99,0.0,5.07
O705126-1,O705126,P10314,1,11.88,0.15,10.05
O705127-1,O705127,P10157,1,9.4,0.1,8.35
O705127-2,O705127,P10281,1,23.78,0.15,19.92
O705128-1,O705128,P10077,1,13.77,0.0,13.86
O705128-2,O705128,P10321,1,10.71,0.0,10.64
O705129-1,O705129,P10134,1,19.43,0.05,18.67
O705129-2,O705129,P10433,1,52.06,0.2,41.21
O705130-1,O705130,P10294,1,24.35,0.0,24.03
O705131-1,O705131,P10267,1,25.06,0.0,24.95
O705132-1,O705132,P10438,1,28.3,0.0,28.38
O705133-1,O705133,P10185,3,28.07,0.1,25.32
O705133-2,O705133,P10266,1,20.39,0.2,16.37
O705134-1,O705134,P10424,1,37.45,0.0,37.49
O705134-2,O705134,P10086,1,34.5,0.0,34.22
O705134-3,O705134,P10196,1,63.94,0.0,64.69
O705134-4,O705134,P10441,1,19.63,0.0,19.72
O705135-1,O705135,P10116,2,32.39,0.0,32.56
O705136-1,O705136,P10383,2,18.39,0.0,18.24
O705136-2,O705136,P10224,1,6.22,0.0,6.13
O705136-3,O705136,P10102,1,11.91,0.0,11.73
O705137-1,O705137,P10057,3,5.3,0.15,4.53
O705138-1,O705138,P10281,3,23.78,0.1,21.43
O705138-2,O705138,P10104,1,32.75,0.0,33.25
O705138-3,O705138,P10412,2,18.33,0.05,17.28
O705139-1,O705139,P10059,3,31.9,0.0,32.1
O705140-1,O705140,P10330,1,30.2,0.0,30.44
O705140-2,O705140,P10375,2,10.63,0.05,10.22
O705141-1,O705141,P10307,1,23.27,0.2,18.78
O705142-1,O705142,P10010,3,18.23,0.0,18.3
O705142-2,O705142,P10162,1,38.37,0.0,37.87
O705142-3,O705142,P10262,1,22.71,0.0,22.4
O705143-1,O705143,P10063,1,16.11,0.0,15.8
O705144-1,O705144,P10062,1,17.43,0.05,16.76
O705145-1,O705145,P10265,1,10.47,0.0,10.54
O705146-1,O705146,P10035,1,14.18,0.2,11.19
O705147-1,O705147,P10161,1,24.51,0.0,24.64
O705147-2,O705147,P10075,1,20.43,0.15,17.58
O705147-3,O705147,P10255,2,17.69,0.15,15.29
O705147-4,O705147,P10288,1,10.92,0.05,10.32
O705148-1,O705148,P10152,1,21.97,0.0,22.24
O705149-1,O705149,P10288,1,10.92,0.0,10.72
O705149-2,O705149,P10001,1,74.17,0.0,73.44
O705150-1,O705150,P10431,1,17.97,0.0,17.77
O705150-2,O705150,P10040,1,20.65,0.0,20.99
O705150-3,O705150,P10027,2,25.94,0.0,25.47
O705151-1,O705151,P10396,1,15.85,0.0,15.93
O705151-2,O705151,P10199,2,20.99,0.0,20.82
O705152-1,O705152,P10389,1,13.0,0.0,13.07
O705152-2,O705152,P10049,1,15.96,0.0,16.04
O705152-3,O705152,P10254,1,13.79,0.0,13.88
O705152-4,O705152,P10392,1,33.09,0.0,33.54
O705153-1,O705153,P10241,1,21.38,0.0,21.64
O705153-2,O705153,P10009,1,18.93,0.0,18.87
O705154-1,O705154,P10159,1,5.7,0.0,5.64
O705155-1,O705155,P10350,1,9.49,0.2,7.61
O705155-2,O705155,P10238,1,30.55,0.1,27.75
O705156-1,O705156,P10234,1,36.88,0.0,37.4
O705157-1,O705157,P10320,1,62.18,0.05,58.69
O705158-1,O705158,P10192,1,31.44,0.0,32.05
O705158-2,O705158,P10124,2,10.79,0.0,10.65
O705159-1,O705159,P10212,1,19.44,0.0,19.72
O705160-1,O705160,P10004,1,15.19,0.0,15.38
O705160-2,O705160,P10312,1,19.72,0.0,19.61
O705161-1,O705161,P10239,1,11.41,0.0,11.44
O705162-1,O705162,P10420,2,30.68,0.2,24.51
O705163-1,O705163,P10104,1,32.75,0.0,33.29
O705164-1,O705164,P10402,2,20.33,0.0,20.08
O705165-1,O705165,P10190,1,12.46,0.0,12.7
O705165-2,O705165,P10357,1,20.3,0.0,20.08
O705166-1,O705166,P10194,1,12.98,0.0,13.15
O705166-2,O705166,P10424,1,37.45,0.0,37.91
O705167-1,O705167,P10087,1,30.75,0.0,30.97
O705168-1,O705168,P10390,1,34.56,0.0,34.07
O705169-1,O705169,P10292,2,22.85,0.1,20.3
O705170-1,O705170,P10263,1,5.26,0.0,5.2
O705170-2,O705170,P10257,2,30.24,0.0,30.26
O705171-1,O705171,P10090,2,29.7,0.0,29.15
O705171-2,O705171,P10245,1,44.07,0.0,44.32
O705172-1,O705172,P10118,2,19.26,0.0,19.62
O705173-1,O705173,P10075,1,20.43,0.0,20.48
O705173-2,O705173,P10242,1,19.38,0.0,19.28
O705174-1,O705174,P10139,2,6.18,0.0,6.07
O705174-2,O705174,P10419,2,29.63,0.0,29.74
O705174-3,O705174,P10282,3,42.74,0.0,42.46
O705174-4,O705174,P10078,1,42.25,0.0,42.49
O705174-5,O705174,P10384,1,6.79,0.0,6.73
O705175-1,O705175,P10086,2,34.5,0.0,35.1
O705175-2,O705175,P10198,1,5.52,0.0,5.46
O705175-3,O705175,P10113,1,4.99,0.0,4.93
O705176-1,O705176,P10179,1,94.48,0.0,94.01
O705176-2,O705176,P10285,1,10.52,0.0,10.59
O705176-3,O705176,P10094,1,31.45,0.0,31.4
O705177-1,O705177,P10088,1,20.45,0.0,20.06
O705177-2,O705177,P10229,1,24.01,0.0,23.62
O705177-3,O705177,P10097,1,28.05,0.0,28.13
O705178-1,O705178,P10319,1,41.02,0.0,40.96
O705178-2,O705178,P10321,1,10.71,0.0,10.53
O705179-1,O705179,P10048,1,19.69,0.0,19.46
O705180-1,O705180,P10252,1,12.33,0.05,11.79
O705181-1,O705181,P10282,1,42.74,0.0,42.93
O705181-2,O705181,P10364,1,10.07,0.0,10.14
O705182-1,O705182,P10427,1,10.92,0.0,10.72
O705182-2,O705182,P10281,2,23.78,0.0,23.45
O705183-1,O705183,P10261,1,15.72,0.0,15.79
O705183-2,O705183,P10384,1,6.79,0.15,5.84
O705184-1,O705184,P10307,1,23.27,0.1,21.29
O705185-1,O705185,P10033,1,10.19,0.0,10.31
O705186-1,O705186,P10064,1,21.21,0.0,21.06
O705187-1,O705187,P10159,1,5.7,0.0,5.7
O705187-2,O705187,P10407,2,46.21,0.0,45.54
O705188-1,O705188,P10188,2,18.74,0.15,16.07
O705188-2,O705188,P10273,2,26.52,0.2,21.43
O705189-1,O705189,P10247,1,22.66,0.05,21.27
O705189-2,O705189,P10236,1,27.04,0.2,21.91
O705190-1,O705190,P10093,2,8.84,0.0,8.73
O705191-1,O705191,P10311,1,49.66,0.0,48.69
O705191-2,O705191,P10321,1,10.71,0.0,10.62
O705192-1,O705192,P10390,1,34.56,0.15,29.64
O705193-1,O705193,P10127,1,41.08,0.0,40.57
O705193-2,O705193,P10347,1,33.76,0.0,33.19
O705194-1,O705194,P10217,1,12.64,0.2,10.25
O705194-2,O705194,P10412,1,18.33,0.15,15.89
O705194-3,O705194,P10145,1,43.64,0.0,42.77
O705195-1,O705195,P10359,1,17.97,0.0,18.1
O705196-1,O705196,P10131,2,12.84,0.0,12.8
O705196-2,O705196,P10354,2,15.68,0.0,15.68
O705196-3,O705196,P10068,1,29.32,0.0,28.77
O705196-4,O705196,P10094,3,31.45,0.0,31.19
O705197-1,O705197,P10095,1,16.68,0.0,16.41
O705198-1,O705198,P10241,1,21.38,0.05,20.39
O705199-1,O705199,P10347,1,33.76,0.2,27.43
O705200-1,O705200,P10424,1,37.45,0.0,37.05
O705200-2,O705200,P10090,1,29.7,0.0,29.86
O705201-1,O705201,P10295,2,8.09,0.2,6.47
O705202-1,O705202,P10063,1,16.11,0.0,16.43
O705203-1,O705203,P10431,1,17.97,0.15,15.41
O705203-2,O705203,P10131,2,12.84,0.05,12.07
