refund_id,order_id,order_item_id,refund_ts,refund_amount,refund_reason
RH68AYXG17P,O713596,O713596-2,2025-02-26 22:28:47,76.66,return
RE3DIPP6UUN,O713600,O713600-1,2025-07-09 07:47:48,22.61,return
RTHZ7LQ0EC0,O713604,O713604-1,2025-02-11 07:47:08,9.4,cancel
RLPZAOXE5QF,O713622,O713622-1,2025-03-25 15:16:30,4.57,return
RIRAYN7UGDQ,O713626,O713626-1,2025-09-02 08:15:37,20.26,return
R6SYNBQFSD3,O713634,O713634-1,2025-04-12 09:46:42,51.22,return
RAKFCQ403ZM,O713636,O713636-1,2025-08-21 05:11:45,28.11,return
RLGOSHLETST,O713636,O713636-2,2025-08-23 05:11:45,45.46,return
RX3SUCKHWPF,O713636,O713636-3,2025-08-18 05:11:45,22.08,return
ROPFWAX6ZMN,O713651,O713651-1,2025-07-14 14:19:14,81.23,return
R6PAXUZUFXW,O713658,O713658-1,2025-11-29 21:59:29,10.05,return
RIVCVUV47FS,O713661,O713661-1,2025-07-14 03:40:08,21.77,return
R9RF949HOY8,O713683,O713683-1,2025-08-21 00:00:21,9.67,cancel
RAU4TTBS514,O713684,O713684-1,2025-11-02 17:11:32,20.73,return
RPUXPRTHPDM,O713694,O713694-1,2025-09-20 15:55:11,15.8,return
RAKL99EH4F6,O713694,O713694-2,2025-09-28 15:55:11,8.28,return
RS8IX5S41NN,O713701,O713701-1,2025-10-26 08:15:56,26.45,return
RTF6XUAY6TY,O713703,O713703-1,2025-10-14 15:37:59,12.01,return
RRMURCWE3NM,O713703,O713703-3,2025-10-13 15:37:59,25.67,return
RHDZLYWJ0L2,O713703,O713703-4,2025-10-27 15:37:59,18.71,return
RPRGZCI4RS0,O713703,O713703-5,2025-10-17 15:37:59,11.34,return
RDVXGFT2LH2,O713704,O713704-1,2025-12-15 21:15:38,2.75,return
REVRPJY5162,O713713,O713713-1,2025-11-27 20:05:02,8.9,return
RLZB7AWDGQ6,O713726,O713726-1,2025-11-09 13:27:29,15.07,return
RQI4PBWKJUC,O713726,O713726-2,2025-11-04 13:27:29,27.3,return
R85QV4797JN,O713749,O713749-1,2025-05-15 20:26:29,17.33,return
RFT68BKQYRM,O713755,O713755-1,2025-06-15 20:27:29,4.11,return
RFYQU7DVEAF,O713755,O713755-3,2025-06-16 20:27:29,8.61,return
RLK5IBZD767,O713771,O713771-1,2025-09-14 06:11:35,26.89,return
RKW7A1IHCVF,O713784,O713784-1,2025-02-22 07:54:49,25.31,return
R7R8WHC0MBU,O713790,O713790-1,2025-11-29 21:13:06,8.67,cancel
RVRT9LPN41U,O713800,O713800-2,2025-10-30 11:17:49,36.45,return
R9PJMSE6BSQ,O713801,O713801-1,2025-09-14 15:15:31,3.38,return
R94MGPI0FJ6,O713801,O713801-2,2025-09-08 15:15:31,8.46,return
RPWHT8LW2VY,O713802,O713802-1,2025-09-27 00:05:56,12.15,return
R0GHBF6D6G4,O713802,O713802-2,2025-10-06 00:05:56,44.31,return
RBWGLF6PFYE,O713815,O713815-2,2025-07-19 17:46:30,44.94,return
RL7L5L6YCXW,O713844,O713844-1,2025-08-15 22:41:17,36.41,return
R664VK3MP3C,O713844,O713844-2,2025-07-26 22:41:17,59.69,return
ROYC7J3Z144,O713851,O713851-1,2025-08-12 03:29:29,17.19,cancel
RQ8TRT94LAU,O713851,O713851-3,2025-08-12 01:29:29,16.15,cancel
R0ZI3Q2CX8J,O713853,O713853-1,2025-02-14 06:56:12,13.77,return
R1MK2XI3M36,O713857,O713857-1,2025-01-27 08:35:05,48.48,return
RMDAAAF59TS,O713893,O713893-1,2025-10-06 19:16:46,18.37,return
R6W1RWT8KPN,O713909,O713909-1,2025-10-01 14:12:40,18.13,return
RMC1T7WTQ39,O713909,O713909-2,2025-09-25 14:12:40,18.19,return
RNBV6RO4BEY,O713915,O713915-1,2025-05-29 00:14:52,13.71,return
RSO2TQV8BLD,O713951,O713951-1,2025-01-26 07:15:08,33.8,return
RJKWHEOI59G,O713952,O713952-1,2025-06-21 18:16:01,21.66,return
RSBPGY1XA0B,O713969,O713969-1,2025-07-15 01:14:51,13.59,return
ROM8OYO4OQ4,O713972,O713972-2,2025-03-09 18:39:13,27.68,return
RHA1OD7OIZ7,O713987,O713987-1,2025-01-23 21:10:03,34.59,return
RMY7KU39PB0,O714002,O714002-1,2025-11-16 01:01:18,16.11,return
R4NQ6YP27B0,O714011,O714011-2,2025-10-29 13:28:21,24.47,return
RZWO8PTBT6X,O714011,O714011-4,2025-10-16 13:28:21,3.62,return
RK2BKPU4KGC,O714011,O714011-5,2025-10-16 13:28:21,15.41,return
RWHWLMPXSXS,O714013,O714013-1,2025-07-06 12:43:31,42.94,return
RC7Z0LNA7IE,O714022,O714022-2,2025-11-09 20:36:37,20.07,return
RESXK6ZTHSK,O714026,O714026-1,2025-12-02 11:37:55,22.21,return
RBZXUPXW4WV,O714026,O714026-2,2025-12-08 11:37:55,13.26,return
RTUNTSXFWYZ,O714026,O714026-3,2025-11-19 11:37:55,16.75,return
RSLRPREX8DG,O714042,O714042-1,2025-03-07 06:47:25,5.29,return
R8B30KF6S82,O714047,O714047-2,2025-04-27 15:09:50,7.49,cancel
R00IMSA23XD,O714057,O714057-1,2025-05-27 05:48:44,11.59,return
RQLPI2P82UN,O714058,O714058-1,2025-05-26 08:49:57,12.09,cancel
RDRRD9TUSRB,O714079,O714079-1,2025-03-22 06:55:39,20.72,return
RNFRDK0SKXV,O714086,O714086-1,2025-12-17 03:01:12,14.49,cancel
REQ9VQYGNPR,O714090,O714090-4,2025-06-12 17:59:51,3.01,cancel
RABAP092ELC,O714116,O714116-1,2025-01-26 04:06:33,18.95,return
RBZKU2VIEYK,O714135,O714135-1,2025-09-25 05:23:17,13.77,cancel
R2UO2GSJ8R3,O714136,O714136-1,2025-09-02 15:42:43,13.48,cancel
RFCJ4677QXX,O714141,O714141-1,2025-03-09 12:42:24,44.78,return
R1VOM5C71JV,O714146,O714146-1,2025-03-14 08:20:16,25.39,return
R89VXOEUNR2,O714146,O714146-2,2025-03-10 08:20:16,20.74,return
RSJNE4IRS81,O714162,O714162-2,2025-09-19 04:37:09,61.34,return
R0Y0M5LIVF3,O714163,O714163-1,2025-06-28 09:18:32,17.19,return
R9VZQEQRNPQ,O714164,O714164-2,2025-12-04 17:06:05,3.99,cancel
RSIIGGNK5PK,O714193,O714193-1,2025-03-30 19:34:51,16.6,return
RLKF3M4ATEH,O714193,O714193-2,2025-04-14 19:34:51,136.32,return
RHO225AOF2C,O714193,O714193-3,2025-04-17 19:34:51,11.97,return
RNNM5D7GQBW,O714196,O714196-1,2025-09-14 19:48:42,7.29,return
RVMUACFQEZV,O714215,O714215-1,2025-10-05 19:20:44,14.45,return
RQD92GWCGL8,O714215,O714215-2,2025-09-25 19:20:44,26.54,return
RUXWH9CCWIR,O714227,O714227-2,2025-03-19 12:52:08,15.93,return
RZLRFJRMJ1Y,O714227,O714227-3,2025-03-15 12:52:08,34.81,return
ROWIZTRQQHC,O714230,O714230-1,2025-09-12 23:44:24,14.2,return
RVZQSEL1TT1,O714241,O714241-1,2025-07-18 16:29:46,13.13,cancel
RM63WJ6T91S,O714250,O714250-1,2026-01-02 13:56:36,97.71,return
RPB5K08DCHF,O714254,O714254-1,2025-08-14 08:27:43,28.23,return
RAYKMQM0S1A,O714254,O714254-2,2025-08-15 08:27:43,61.5,return
RZ7FKOAHHXB,O714275,O714275-2,2025-01-07 07:54:39,10.73,cancel
RRSYDNGSBN8,O714302,O714302-1,2025-02-07 15:21:34,17.45,return
RU5AUEOL5EE,O714309,O714309-1,2025-07-24 13:35:27,35.68,return
R1OR6DK3Z5J,O714313,O714313-1,2025-06-19 01:12:07,20.68,return
RFVSELGSMP3,O714336,O714336-1,2025-11-28 18:49:24,26.52,return
RXRK1TTUM3D,O714338,O714338-1,2025-04-29 09:25:53,11.08,return
RKDN46DT5LI,O714390,O714390-1,2025-06-09 14:40:02,56.6,return
RI81YW9COM0,O714390,O714390-2,2025-06-10 14:40:02,6.41,return
RDQ4KLP1593,O714394,O714394-1,2025-02-02 08:39:52,11.3,return
R4P2WCUSC0U,O714395,O714395-1,2025-09-08 02:48:18,10.57,cancel
RT3346CKBM2,O714397,O714397-1,2025-10-26 17:59:32,9.35,return
RFMKANJ8FC0,O714397,O714397-2,2025-10-12 17:59:32,26.88,return
RJ1ZJBQIN25,O714402,O714402-1,2025-09-23 05:25:34,13.96,return
RHPINC7GSNC,O714402,O714402-2,2025-09-05 05:25:34,17.82,return
R3XI93WWKTL,O714431,O714431-1,2025-07-29 13:48:18,35.3,return
RJTVEIJF160,O714443,O714443-1,2025-04-19 19:17:33,7.35,return
RYQ8X67CV5Y,O714444,O714444-1,2025-12-26 18:28:47,15.4,return
RAMI5LXAAK8,O714444,O714444-2,2026-01-05 18:28:47,16.69,return
ROLADY0P38D,O714460,O714460-1,2025-06-08 20:48:28,12.11,return
R44JRKT1JIN,O714464,O714464-1,2025-04-29 14:45:16,29.3,return
RS8NFFL5D4M,O714464,O714464-2,2025-05-04 14:45:16,15.97,return
RY04EQUKBLQ,O714479,O714479-1,2025-04-27 20:55:19,21.9,return
RH5SIXIC75O,O714490,O714490-5,2025-10-01 05:59:45,21.98,cancel
R1HZENN003M,O714506,O714506-1,2025-05-11 18:33:50,41.87,return
RJI0EKPVJF1,O714506,O714506-3,2025-05-07 18:33:50,18.67,return
RAEULXY8MOM,O714507,O714507-1,2025-01-17 02:09:18,22.4,return
RZPKX81ERKM,O714507,O714507-2,2025-02-01 02:09:18,15.81,return
REQYK2UCGM0,O714522,O714522-1,2025-05-13 23:35:26,30.27,return
R5UMYJHGV8T,O714522,O714522-2,2025-05-19 23:35:26,27.62,return
RQVIJ5C71S5,O714522,O714522-4,2025-05-05 23:35:26,15.03,return
R30II3NV7D1,O714524,O714524-1,2025-06-04 10:59:34,28.39,return
RQAVC8Q8WMC,O714524,O714524-3,2025-05-23 10:59:34,6.1,return
RQOW4CTW6PX,O714544,O714544-1,2025-12-07 08:45:49,39.97,return
R5A7J0DTSJS,O714556,O714556-1,2025-04-04 19:43:29,5.37,cancel
R5B09GLE3OE,O714559,O714559-1,2025-11-08 00:18:44,18.56,return
R6BK3K3FTCI,O714559,O714559-2,2025-11-07 00:18:44,8.36,return
R7FOBHCCQ4W,O714568,O714568-1,2025-10-13 09:00:01,7.36,return
RS401GTK2XF,O714579,O714579-1,2025-08-16 14:19:35,19.67,return
RT472AJ27O0,O714582,O714582-1,2025-03-12 01:34:28,9.16,return
RMWPAG4A57K,O714607,O714607-1,2025-10-23 19:11:53,7.02,return
R8GDI261AT6,O714607,O714607-2,2025-10-11 19:11:53,13.18,return
R9W04CZ14MB,O714621,O714621-1,2025-06-17 21:02:30,59.8,return
R4UKPLPINJI,O714621,O714621-2,2025-06-15 21:02:30,18.54,return
R029XZBTINH,O714630,O714630-1,2025-09-25 19:01:12,13.47,cancel
RCTWMFMSLUW,O714642,O714642-1,2025-05-08 00:36:19,2.74,cancel
R5HWPMMXRA6,O714642,O714642-2,2025-05-08 04:36:19,12.25,cancel
RDO567O8QVW,O714667,O714667-1,2025-05-04 08:36:28,27.66,return
RO8J6OSLAUJ,O714667,O714667-2,2025-05-23 08:36:28,8.05,return
R4DD0X69KEO,O714667,O714667-3,2025-05-10 08:36:28,27.76,return
RZRZ4GXG8CX,O714684,O714684-1,2026-01-11 08:14:07,5.12,return
RCQ4HEVFKI7,O714684,O714684-2,2025-12-29 08:14:07,18.02,return
RGJMY3I236V,O714697,O714697-2,2025-06-08 12:21:49,29.89,return
RSAJ1Y5L1FL,O714724,O714724-1,2025-02-20 00:04:51,11.46,cancel
RM8LPLLJLZ9,O714724,O714724-2,2025-02-19 19:04:51,12.42,cancel
RKZJSNHWRXO,O714725,O714725-1,2025-07-07 23:34:15,26.6,return
RDZPUWHE7LB,O714725,O714725-2,2025-07-03 23:34:15,14.86,return
RES4HHHHTZK,O714732,O714732-1,2025-06-11 13:38:12,5.38,return
R0BAQQKEPJY,O714740,O714740-1,2025-02-14 14:36:45,5.96,return
RYN8QGY3TKA,O714754,O714754-1,2025-07-16 12:33:15,11.29,return
ROVOK1HADRP,O714758,O714758-1,2025-04-14 15:32:32,18.58,cancel
ROAE7HSEPE2,O714768,O714768-1,2025-06-15 14:50:06,48.87,return
RWJ2G00YVRW,O714777,O714777-1,2025-02-23 04:31:18,15.63,cancel
RVG0ILUB4DG,O714777,O714777-2,2025-02-23 15:31:18,117.7,cancel
R9OH82C40M6,O714786,O714786-2,2025-01-29 09:30:44,61.58,return
R2HX4ZLLQVD,O714786,O714786-3,2025-01-29 09:30:44,13.07,return
RE17K6UK462,O714786,O714786-4,2025-01-27 09:30:44,23.76,return
RM1M5C17VPN,O714786,O714786-5,2025-01-28 09:30:44,27.92,return
R49AJ0WVXAI,O714807,O714807-1,2025-12-30 20:12:51,21.49,return
RFUIS675ZKD,O714807,O714807-2,2026-01-05 20:12:51,23.69,return
R56KMOJJCBI,O714807,O714807-3,2026-01-05 20:12:51,22.33,return
RUV7UENMKZ3,O714807,O714807-4,2025-12-29 20:12:51,9.17,return
RVP9NW00SA5,O714807,O714807-5,2025-12-27 20:12:51,37.06,return
RCKA0Y0UE05,O714811,O714811-1,2025-01-25 04:52:27,73.39,return
R7970YPLCTS,O714811,O714811-2,2025-01-28 04:52:27,51.39,return
RWY0CV9DAOV,O714824,O714824-1,2025-04-11 04:35:40,49.0,return
R25AWBJS03K,O714833,O714833-1,2025-08-26 12:32:07,3.57,return
R6ME5F9S01K,O714860,O714860-1,2025-02-08 18:35:25,141.27,cancel
R58KP9TB633,O714874,O714874-2,2025-01-26 01:44:07,8.92,cancel
RXGV2XXYUNQ,O714888,O714888-1,2025-03-01 21:34:02,11.37,return
R6CFDNAQ6KA,O714893,O714893-1,2025-06-25 15:34:02,38.77,cancel
R090M0FFW09,O714894,O714894-1,2025-11-04 18:25:40,16.92,return
R1A8OIJWWT4,O714927,O714927-1,2025-10-28 09:49:13,27.86,return
R8X6WQE6E3V,O714929,O714929-1,2025-03-03 18:15:29,20.98,return
RY7PHILZPRX,O714929,O714929-3,2025-02-23 18:15:29,26.9,return
RAOPP5BHA83,O714951,O714951-1,2026-01-04 22:48:39,40.07,return
R0PJLPEEXA7,O714954,O714954-1,2025-09-17 17:06:21,15.59,return
R2P5Q064890,O714973,O714973-1,2025-05-03 07:03:35,31.45,return
RZ6OL1VIWF0,O714986,O714986-1,2025-03-22 09:07:23,9.46,return
RRN3OQR0HNH,O714986,O714986-2,2025-03-14 09:07:23,5.37,return
R5BNVC4GF7Q,O715003,O715003-1,2025-04-06 17:11:23,7.72,return
RX5DXPX2OOY,O715003,O715003-2,2025-04-10 17:11:23,31.67,return
RZVDFZ0NSQE,O715003,O715003-3,2025-04-03 17:11:23,20.52,return
R91HU3DTU5H,O715013,O715013-1,2025-07-12 10:49:09,18.2,return
RJ37VK3LYIM,O715013,O715013-2,2025-07-10 10:49:09,28.01,return
R9F4P3H9WNL,O715014,O715014-1,2025-06-03 23:49:15,6.66,cancel
RY6L3A5MTGR,O715014,O715014-2,2025-06-04 01:49:15,16.69,cancel
REXHLJ5H0J2,O715025,O715025-1,2025-05-25 04:53:17,8.02,return
RPH8030K9YI,O715042,O715042-1,2025-05-24 00:17:43,31.42,return
RI2OYLH4ZHU,O715042,O715042-2,2025-05-12 00:17:43,9.75,return
R796ZNVOG9Z,O715042,O715042-3,2025-05-27 00:17:43,38.03,return
RC4U61DITS7,O715043,O715043-1,2025-11-15 02:40:56,6.76,cancel
R44JQLINVTS,O715074,O715074-1,2025-01-22 00:34:14,8.28,return
RTEIGS6UFQB,O715093,O715093-1,2025-12-29 10:32:36,12.23,return
RCNA3SUHPXZ,O715093,O715093-2,2026-01-11 10:32:36,13.05,return
RTLS7XAXGO5,O715096,O715096-1,2025-03-06 15:04:50,9.52,cancel
RYEOAHS6TFI,O715103,O715103-1,2025-07-06 23:42:31,13.48,return
RTIZSF5B41X,O715108,O715108-1,2025-11-07 23:59:26,28.85,return
RV5ENZN8DC0,O715108,O715108-2,2025-11-17 23:59:26,4.61,return
RUCC61C3BYH,O715112,O715112-1,2025-05-15 04:18:32,51.71,return
R5P0TRHGZI6,O715160,O715160-1,2025-11-24 22:55:29,16.3,return
RTORWAO3A9Q,O715160,O715160-2,2025-12-05 22:55:29,27.3,return
RYBQB9N6CVR,O715174,O715174-1,2025-07-28 16:15:10,16.41,return
R816N3JGC4F,O715193,O715193-1,2025-06-24 15:20:18,14.53,return
R40YWFQ4JYK,O715211,O715211-1,2025-07-07 03:58:24,34.37,return
RKAXT1ZPSXV,O715230,O715230-1,2025-11-02 01:41:28,13.4,return
R4Y782TNX4B,O715233,O715233-1,2025-04-19 18:54:23,12.19,return
R6ZNI905TXQ,O715233,O715233-2,2025-04-19 18:54:23,18.32,return
RPNQ0MRDRU8,O715268,O715268-2,2025-01-27 19:19:58,11.64,return
RXG5YK3IX7J,O715268,O715268-3,2025-01-29 19:19:58,45.38,return
RF9QKK3YZ4A,O715287,O715287-1,2025-04-22 07:46:49,4.0,return
R7KXZCHSC2N,O715287,O715287-2,2025-04-29 07:46:49,14.23,return
RFSFOZFSPNY,O715287,O715287-3,2025-05-03 07:46:49,71.44,return
RGNHO974KIV,O715296,O715296-1,2025-06-06 12:08:04,11.56,return
RF4RMM61WFE,O715310,O715310-1,2025-08-20 00:33:06,10.99,return
RZJLCNJH768,O715316,O715316-1,2025-10-28 17:07:02,29.85,return
R6RTBDAAYQQ,O715322,O715322-1,2025-04-29 13:44:00,42.13,cancel
RT0G82I9DEY,O715322,O715322-2,2025-04-29 01:44:00,12.75,cancel
R1FNX0PAJK2,O715332,O715332-1,2025-03-17 08:08:40,19.52,cancel
RROLSRPLP0D,O715335,O715335-1,2025-03-18 03:12:38,38.69,return
R510AXZQFFG,O715337,O715337-1,2025-12-12 11:47:24,13.64,return
RGLHQVIEPVB,O715339,O715339-1,2025-12-31 15:14:05,3.65,cancel
RFBVH8I56W4,O715357,O715357-1,2025-11-29 05:12:17,2.75,cancel
RE11BYJOED2,O715367,O715367-1,2025-04-19 00:04:27,19.7,return
RPMVJM13LUW,O715367,O715367-2,2025-04-10 00:04:27,17.42,return
RUJFPANIT10,O715381,O715381-1,2025-12-15 16:07:25,15.22,return
RRARO3185GP,O715386,O715386-1,2025-06-19 15:51:20,16.12,return
RSM8PS1X76J,O715409,O715409-2,2025-11-22 20:29:58,5.22,cancel
RMTLHAJIUPJ,O715466,O715466-1,2025-12-29 06:24:27,20.81,return
RJY7339SSKK,O715478,O715478-1,2025-08-20 21:55:59,10.2,cancel
RDQX0P37LHP,O715496,O715496-2,2025-11-27 23:51:48,9.36,cancel
RA9B8HVSSTR,O715497,O715497-4,2025-11-03 07:41:13,13.81,cancel
RBKMID5BGFI,O715515,O715515-1,2025-05-27 17:08:55,11.96,cancel
RUCEXQNWQ0K,O715517,O715517-1,2025-10-16 03:43:09,11.12,cancel
RH89B6M7LEL,O715522,O715522-1,2025-08-22 05:19:26,14.2,return
R027FLWPVK5,O715536,O715536-1,2025-04-04 02:10:26,16.43,return
RS1ROUTY9X6,O715538,O715538-1,2025-03-15 02:27:32,38.72,return
RGHCK3IFINK,O715538,O715538-2,2025-03-17 02:27:32,35.28,return
RPRTEEQRBF6,O715543,O715543-1,2025-09-19 13:36:07,37.54,return
RY4ZEBUDC5W,O715543,O715543-2,2025-09-21 13:36:07,11.8,return
RR4PPN8AEOM,O715624,O715624-1,2025-01-15 09:38:36,46.46,return
R3GAMZBCQAI,O715649,O715649-1,2025-08-20 04:09:01,24.73,return
RT7RH6A9X20,O715661,O715661-2,2025-12-18 23:49:14,126.87,return
RE78KFH7NPZ,O715661,O715661-3,2025-12-19 23:49:14,39.92,return
R2JOV4BL6NS,O715661,O715661-4,2025-12-28 23:49:14,20.65,return
RZO8BXCFIV6,O715661,O715661-5,2026-01-03 23:49:14,27.85,return
R0W1CDYU2FL,O715663,O715663-1,2025-11-28 05:07:58,8.65,return
RX7VE87UJX3,O715678,O715678-1,2025-02-23 19:10:50,11.51,return
R15TO0ZS8ZH,O715684,O715684-1,2025-02-20 05:49:42,9.8,cancel
RIQKQPB4DS9,O715685,O715685-1,2025-02-05 19:05:05,6.68,return
RK6P95QG7KS,O715686,O715686-1,2025-03-16 05:58:46,15.36,return
RICJSQ1LEBT,O715698,O715698-2,2025-11-28 15:12:18,5.22,cancel
RZIWW6U0O70,O715699,O715699-1,2025-06-08 02:39:45,42.28,return
R4K0SJ96AL6,O715709,O715709-1,2025-04-29 13:58:44,54.84,return
RHBMLS3A8V8,O715709,O715709-2,2025-05-18 13:58:44,34.95,return
R6UZSN67A6S,O715709,O715709-3,2025-04-26 13:58:44,22.85,return
RN4W7F8TKPL,O715709,O715709-4,2025-04-25 13:58:44,11.08,return
RZKR62U5EBT,O715716,O715716-1,2025-09-21 12:44:49,11.9,return
RD0FKPYH7UW,O715722,O715722-2,2025-01-22 20:27:19,4.76,cancel
RXKK54MXO7G,O715724,O715724-1,2025-07-28 00:54:11,12.17,return
RBVFZYCT7VE,O715724,O715724-2,2025-07-29 00:54:11,38.15,return
RVQCXT20LQY,O715746,O715746-2,2025-09-13 00:53:48,10.43,cancel
RJSYR69HG91,O715746,O715746-3,2025-09-13 21:53:48,5.43,cancel
RG0NQ9RQYWQ,O715750,O715750-1,2025-06-27 20:41:11,31.39,return
RSDUNFZDFEA,O715771,O715771-1,2025-08-11 11:09:05,9.28,return
RYGBTJW689Q,O715771,O715771-2,2025-08-20 11:09:05,15.09,return
RU98KWFT1WH,O715775,O715775-1,2025-12-17 12:12:34,51.77,return
RSRSIA4F2TB,O715822,O715822-1,2025-05-12 05:25:32,7.6,return
RX3013DA983,O715822,O715822-2,2025-04-30 05:25:32,24.35,return
RR1XGP9TCPO,O715822,O715822-3,2025-05-10 05:25:32,5.95,return
RIRDKHEYJ1R,O715844,O715844-2,2025-03-17 19:03:36,6.58,return
RY61OQZ27YY,O715852,O715852-1,2025-08-21 16:12:04,35.98,return
RVPI3HYJC62,O715852,O715852-2,2025-08-02 16:12:04,30.89,return
RW9CDAIHHLK,O715853,O715853-1,2025-01-15 14:25:07,57.1,return
R0UTM0B3D4J,O715853,O715853-2,2025-01-29 14:25:07,15.83,return
R4GYCQXYXRO,O715861,O715861-1,2025-08-25 21:55:53,20.66,return
RX6CFHXXLWT,O715869,O715869-1,2025-09-18 15:15:36,10.15,return
RV50YX2GU7Y,O715869,O715869-2,2025-09-01 15:15:36,28.85,return
RL4GFM2XIM9,O715878,O715878-1,2025-09-26 15:30:24,10.47,return
R6IDXFHDZ35,O715878,O715878-2,2025-09-25 15:30:24,23.16,return
RH44DXLXJIQ,O715878,O715878-3,2025-09-29 15:30:24,9.7,return
R05HDDDVZKD,O715879,O715879-1,2025-12-17 09:46:25,29.82,return
R1L6FK21YM2,O715880,O715880-1,2025-08-16 21:25:35,6.65,return
RF5A2NT8JK8,O715881,O715881-1,2025-10-23 03:54:46,30.53,return
R99H4C2KOLT,O715881,O715881-2,2025-10-21 03:54:46,30.95,return
RLJJEC5OPHL,O715891,O715891-1,2025-10-29 23:10:58,11.52,return
RIUE0PF570C,O715891,O715891-2,2025-11-03 23:10:58,21.21,return
RQCEIFVV2P7,O715896,O715896-1,2025-01-14 16:29:52,10.77,return
ROXS1VEG326,O715896,O715896-2,2025-01-18 16:29:52,32.69,return
RB1C5GOHFR8,O715896,O715896-3,2025-01-30 16:29:52,23.15,return
RAJXPGF75Y5,O715901,O715901-1,2025-10-10 09:01:51,30.77,return
R6QNOQPKKY4,O715902,O715902-1,2025-09-18 04:58:48,5.61,cancel
RNFW4A1NPGQ,O715916,O715916-1,2025-06-12 08:14:49,20.56,return
RZA3KHBNANP,O715927,O715927-1,2025-05-25 16:54:51,21.46,return
R1SLS8SOTTO,O715935,O715935-1,2025-12-10 10:40:17,12.92,return
RC553GG0X9A,O715936,O715936-1,2025-12-19 07:10:27,42.99,return
R2B3SRY3CSZ,O715947,O715947-1,2025-02-11 03:34:48,4.15,cancel
R1NTGVPXNVV,O715960,O715960-2,2025-02-10 04:22:50,25.68,return
REOVEV1J2W2,O715995,O715995-2,2025-07-20 23:30:23,7.93,return
RUNNNOFRAN9,O716011,O716011-1,2025-07-17 11:00:13,9.26,return
R8P20SYY1XA,O716012,O716012-1,2025-04-27 07:13:51,32.69,return
R4XCU1X0O0C,O716013,O716013-2,2025-03-31 01:24:45,7.33,cancel
R9ULV40MZPX,O716014,O716014-1,2025-12-15 13:14:41,11.61,return
RCXVG7ZIQCT,O716036,O716036-1,2025-04-16 22:03:00,53.51,return
RJFYWY4AZPV,O716036,O716036-2,2025-04-08 22:03:00,20.42,return
RW64OFZ7BRN,O716070,O716070-1,2025-01-25 22:11:20,9.58,return
R0IXAZSVHER,O716070,O716070-2,2025-01-24 22:11:20,29.68,return
RX6ZJT77P24,O716070,O716070-3,2025-01-05 22:11:20,9.24,return
RE9DXXYO7OW,O716072,O716072-1,2025-05-20 22:56:49,13.69,return
R93QUPCWCZC,O716072,O716072-2,2025-05-25 22:56:49,16.95,return
RQO3J1Z7SJG,O716080,O716080-1,2025-05-14 07:40:58,15.5,cancel
RCB4RKAHS6G,O716100,O716100-1,2025-10-04 01:27:02,14.1,return
RXIUPYUJG1S,O716100,O716100-2,2025-09-25 01:27:02,80.73,return
RN5ORCTECLU,O716100,O716100-3,2025-10-01 01:27:02,30.82,return
RVGZBRIP30I,O716104,O716104-1,2025-11-05 20:24:53,8.21,cancel
R2WFMI5ND0W,O716110,O716110-1,2025-12-09 10:50:00,17.41,return
RWVYEMIHDXT,O716112,O716112-1,2025-06-18 12:58:20,15.09,cancel
RD23PJCGXAM,O716112,O716112-3,2025-06-18 12:58:20,21.98,cancel
RH07AL3ENZM,O716141,O716141-1,2025-06-06 03:15:08,13.88,cancel
RB6A36237HS,O716142,O716142-1,2025-10-23 20:50:45,59.19,return
R1KEH7P7RYD,O716151,O716151-2,2025-11-20 01:54:46,6.64,return
ROZOC3HYQBY,O716186,O716186-1,2025-12-28 17:05:04,5.01,return
RNPJ5DT8O68,O716195,O716195-1,2025-08-29 13:17:09,62.22,return
RUEQOUIMOQU,O716195,O716195-2,2025-09-01 13:17:09,24.17,return
R8MVWNFSBHG,O716203,O716203-1,2025-05-20 02:03:53,35.79,return
RHYXUJN6G5Q,O716203,O716203-2,2025-05-28 02:03:53,65.87,return
R7R6XQ5EJDV,O716203,O716203-3,2025-05-21 02:03:53,10.49,return
R03RDHO6Z8I,O716209,O716209-1,2025-02-02 04:41:14,3.72,cancel
R75T6GBUR53,O716213,O716213-1,2025-09-20 10:28:43,5.98,cancel
RSB3270BWNF,O716225,O716225-4,2025-07-22 18:23:55,8.77,cancel
RMT4R3IBUZN,O716233,O716233-1,2025-11-18 22:39:35,20.63,cancel
RE8HE1RHWVM,O716246,O716246-2,2025-11-01 01:02:21,27.99,return
R753HPJRTJQ,O716246,O716246-3,2025-10-28 01:02:21,14.13,return
RQMH1FFNVQ8,O716246,O716246-4,2025-11-07 01:02:21,23.87,return
RAR2ZTDOLPH,O716271,O716271-1,2025-07-06 01:52:08,10.36,cancel
R0EPA611FK8,O716276,O716276-1,2025-11-22 06:26:05,50.51,return
RNRHMC82H5X,O716295,O716295-1,2025-11-09 12:40:37,58.17,return
RS90YIQB5OM,O716308,O716308-3,2025-03-19 23:42:39,11.35,cancel
RFPHTFSHP6Y,O716316,O716316-1,2025-10-05 03:45:21,7.65,cancel
R1KNJLWD91W,O716321,O716321-1,2025-07-02 01:28:09,11.11,return
RQG36A3RXM5,O716321,O716321-2,2025-06-20 01:28:09,20.06,return
RFFTBSJC1XO,O716321,O716321-3,2025-06-20 01:28:09,5.17,return
